runner,gender,yard,start,split1,split2,split3,finish
82,M,7,0.2,4.93,24.75,47.52,53.62
82,M,8,0.27,4.98,24.52,47.02,53.08
82,M,9,0.15,4.77,24.58,46.88,52.98
82,M,10,0.08,5.12,25.22,48.07,54.27
82,M,11,0.23,5.78,26.17,48.73,54.1
82,M,12,0.18,4.98,25.05,48,54.27
82,M,13,0.2,5.8,24.67,47.9,54.27
82,M,14,0.22,5.4,26.07,49.25,55.13
82,M,15,0.23,5.53,27.15,51.5,56.5
207,M,1,0.72,5.78,25.22,46.28,50.6
207,M,2,0.85,5.53,23.6,44,49.5
207,M,3,0.82,5.23,21.8,41.03,46.45
207,M,4,0.8,5.9,25.33,47.35,53.25
207,M,5,0.78,5.17,23.42,44.23,49.07
207,M,6,0.77,7.23,25.63,48.6,53.37
207,M,7,0.72,6,25.83,47.65,52.75
207,M,8,0.75,5.47,23.77,44.35,49.3
207,M,9,0.6,5.58,25.03,46.43,51.75
207,M,10,0.58,5.4,24.37,45.95,51.03
207,M,11,0.63,5.9,25.53,46.92,52.03
207,M,12,0.53,5.47,25.55,48.13,53.27
207,M,13,0.47,5.75,24.9,46.78,52.35
207,M,14,0.45,5.8,26.6,48.45,53.67
207,M,15,0.42,6.07,27.5,50.55,56.8
207,M,16,0.43,,,,
3,M,1,0.13,4.77,22.57,42.3,48.02
3,M,2,0.83,5.75,25.25,45.67,51.45
3,M,3,0.38,5.7,24.65,45,50.9
3,M,4,0.72,5.82,24.57,44.62,50.92
3,M,5,0.77,5.9,24.57,45.4,50.87
3,M,6,0.67,5.68,24.4,46.65,51.9
3,M,7,0.67,5.62,25.18,46.15,51.17
3,M,8,0.65,5.58,24.37,45.73,50.75
3,M,9,0.45,5.38,24.5,45.83,51.47
3,M,10,0.53,5.47,24.8,46.3,51.7
3,M,11,0.47,5.62,25.83,47.43,53.12
3,M,12,0.5,5.67,24.73,47.07,52.7
3,M,13,0.47,5.93,25.45,48.02,54.1
3,M,14,0.2,5.67,25.73,48.07,54.25
3,M,15,0.12,5.12,25.38,49.03,56.9
74,M,1,0.13,4.78,22.62,42.33,49.1
74,M,2,0.83,5.75,27.27,48.33,53.73
74,M,3,0.33,5.7,25.25,48.2,53.53
74,M,4,0.72,5.8,24.72,46.17,51.42
74,M,5,0.77,5.9,25.15,47.82,53
74,M,6,0.67,5.75,25.67,47.63,53.43
74,M,7,0.63,5.67,25.25,47.25,52.22
74,M,8,0.65,5.58,25.02,46.32,51.28
74,M,9,0.47,5.42,24.67,48.08,52.95
74,M,10,0.52,5.45,24.47,45.63,51.17
74,M,11,0.5,5.68,25.9,47.63,53.13
74,M,12,0.48,5.72,25.47,47.08,52.72
74,M,13,0.5,5.93,25.67,48.28,54.07
74,M,14,0.3,5.58,25.75,48.17,54.27
74,M,15,0.3,5.45,25.5,49.18,56.9
217,M,1,0.42,5.13,23.33,,47.5
217,M,2,0.68,5.58,23.6,,48.13
217,M,3,0.65,5.33,23.48,43.75,48.18
217,M,4,0.67,5.75,24.08,,48.17
217,M,5,0.68,5.32,,43.23,47.58
217,M,6,0.6,5.32,23.08,42.22,46.48
217,M,7,0.5,5.42,23.18,42.52,46.78
217,M,8,0.62,5.35,22.78,42.97,47.3
217,M,9,0.4,5.43,24.68,45.5,50.07
217,M,10,0.53,5.45,23.58,43.77,48.37
217,M,11,0.53,5.65,24.03,44.8,49.4
217,M,12,0.58,5.48,23.25,43.08,47.68
217,M,13,0.38,5.23,23.22,45.08,50.12
217,M,14,0.33,5.72,28.33,51.7,56.87
217,M,15,0.4,5.33,27.57,52.12,57
520,M,1,0.08,4.78,24.17,49.28,53.88
520,M,2,0.07,4.63,22.93,43.75,49.98
520,M,3,0.08,4.43,21.78,42.38,47.67
520,M,4,0.08,4.5,23.55,45.23,50.02
520,M,5,0.12,4.5,24.28,46.3,51.13
520,M,6,0.02,4.08,22.78,44.45,49.88
520,M,7,0.05,4.32,24.38,46.1,51.2
520,M,8,0.18,4.5,24.75,46.57,51.53
520,M,9,0.03,4.28,24.27,45.77,50.72
520,M,10,0.07,4.17,23.05,45.33,50.4
520,M,11,0.12,4.48,23.88,47.75,52.83
520,M,12,0.12,4.38,25.75,48.13,53.4
520,M,13,0.08,4.78,25.25,48.73,53.78
520,M,14,0.08,4.83,25.6,49.2,54.08
520,M,15,0.12,4.72,26.3,50.75,57.03
520,M,16,6.9,,,,
25,M,1,0.55,5.48,24.53,49.32,53.97
25,M,2,0.72,5.82,24.32,44.28,48.53
25,M,3,0.73,5.43,24.72,44.88,49.17
25,M,4,0.67,5.58,25.85,45.37,50.22
25,M,5,0.7,5.4,23.22,43,47.18
25,M,6,0.72,5.3,24.97,45.03,49.43
25,M,7,0.67,5.43,25.93,46.05,50.17
25,M,8,0.68,5.32,26.72,47.08,51.62
25,M,9,0.58,5.3,22.72,44.08,48.28
25,M,10,0.52,5.25,22.92,43.33,48
25,M,11,0.42,5.35,23.68,44.98,49.58
25,M,12,0.5,5.62,28.57,49.38,53.73
25,M,13,0.43,5.97,25.12,48.52,53.33
25,M,14,0.4,5.57,28.38,52.73,57.82
25,M,15,0.28,5.32,26.27,51.28,57.08
25,M,16,2.92,,,,
15,M,1,0.52,5.5,24.53,44.37,49.17
15,M,2,0.55,5.63,24.87,45.83,50.52
15,M,3,0.68,5.65,24.02,43.83,48.38
15,M,4,0.67,5.57,24.05,44.85,49.43
15,M,5,0.58,5.4,24,44.35,48.93
15,M,6,0.65,5.63,23.85,44.13,48.73
15,M,7,0.58,5.6,24.68,45.73,50.37
15,M,8,0.6,5.67,24.62,46.28,51.05
15,M,9,0.52,5.57,24.7,46.07,50.82
15,M,10,0.53,5.48,24.2,44.87,49.58
15,M,11,0.5,5.75,25.8,48.18,53.15
15,M,12,0.53,5.85,25.9,48.48,53.33
15,M,13,0.35,5.72,26.03,48.48,53.82
15,M,14,0.35,5.75,26.65,49.38,54.55
15,M,15,0.37,5.87,27.18,51.13,57.2
148,M,1,0.08,4.75,22.92,41.88,46.32
148,M,2,0.08,4.78,22.45,42.1,46.43
148,M,3,0.12,4.57,23.33,43.1,47.67
148,M,4,0.25,4.87,22.47,41.62,46.22
148,M,5,0.25,5.23,23.08,43.45,47.88
148,M,6,0.08,4.75,22.4,42.57,47.37
148,M,7,0.18,4.97,23.68,45.08,50.43
148,M,8,0.18,4.92,23.48,44.13,49.42
148,M,9,0.02,4.68,24.32,44.68,49.83
148,M,10,0.12,4.75,22.97,43.4,49.03
148,M,11,0.12,5.15,24.58,47.07,51.53
148,M,12,0.13,4.97,23.9,45.05,49.93
148,M,13,0.25,5.62,25.73,48.13,53.07
148,M,14,0.08,5.52,26.62,50.82,56.53
148,M,15,0.12,6.27,28.7,52.3,57.22
148,M,16,6.4,,,,
76,M,1,0.5,5.57,24.57,45.22,51.23
76,M,2,0.72,45.18,23.95,,51.1
76,M,3,0.38,5.87,25.83,48.1,52.73
76,M,4,0.5,5.42,25.17,47.12,53.72
76,M,5,0.73,5.52,25.12,46.45,51.55
76,M,6,0.65,5.7,24.52,43.97,48.82
76,M,7,0.58,45.47,24.43,,51.23
76,M,8,0.47,47.43,25.58,,52.52
76,M,9,0.58,5.48,24.2,45.17,50.38
76,M,10,0.53,5.55,25.25,47.15,52.63
76,M,11,0.57,5.8,26.43,49.03,54.57
76,M,12,0.42,5.75,25.48,48.95,54.42
76,M,13,0.38,5.4,24.3,46.08,51.92
76,M,14,0.25,5.48,26,48.92,54.7
76,M,15,0.23,5.57,27.82,50.85,57.25
420,M,1,0.52,5.53,24.57,45.23,51.23
420,M,2,0.73,45.18,23.95,,51.12
420,M,3,0.37,5.85,25.83,48.1,52.73
420,M,4,0.52,5.38,25.17,47.12,53.72
420,M,5,0.75,5.53,25.12,46.42,51.55
420,M,6,0.68,5.7,24.52,43.95,48.82
420,M,7,0.6,5.48,24.43,45.45,51.25
420,M,8,0.57,5.65,25.58,47.42,52.55
420,M,9,0.6,5.5,24.17,45.17,50.38
420,M,10,0.53,5.53,25.22,47.13,52.65
420,M,11,0.57,5.83,26.43,49,54.58
420,M,12,0.45,5.77,25.5,48.93,54.42
420,M,13,0.42,5.4,24.28,46.07,51.93
420,M,14,0.25,5.48,25.97,48.87,54.73
420,M,15,0.25,5.57,27.78,50.83,57.27
420,M,16,6.38,,,,
143,M,1,0.08,4.45,21.17,40.13,45.5
143,M,2,0.08,4.9,22.67,42.12,46.5
143,M,3,0.23,4.95,22.15,41.87,46.05
143,M,4,0.05,4.4,20.67,38.88,43.23
143,M,5,0.15,4.5,21.33,40.02,44.32
143,M,6,0.08,4.27,21.33,40.3,47.52
143,M,7,0.1,4.38,21.47,40.5,45.63
143,M,8,0.15,4.43,21.07,39.75,43.98
143,M,9,0.1,4.37,20.95,39.4,44.58
143,M,10,0.12,4.58,20.97,39.8,45.52
143,M,11,0.15,4.53,21.25,39.88,44.25
143,M,12,0.17,4.52,21.97,42.45,48.33
143,M,13,0.1,4.78,23.13,43.88,49.03
143,M,14,0.12,5.07,25.02,47.27,52.67
143,M,15,0.13,5.55,27.23,50.55,57.5
349,M,1,0.3,5.57,25.53,48.17,53.38
349,M,2,0.43,5.9,26.3,48.02,53.13
349,M,3,0.47,5.63,25.47,46.45,51.45
349,M,4,0.55,5.47,24.7,47.02,51.9
349,M,5,0.5,5.67,25.07,46.08,51.2
349,M,6,0.47,5.52,24.83,46.42,51.88
349,M,7,0.53,5.85,25.53,47.48,53.12
349,M,8,0.53,5.53,25.52,,53.45
349,M,9,0.42,5.48,25.35,49.07,53.9
349,M,10,0.43,5.8,26.22,48.47,53.52
349,M,11,0.47,5.95,26.48,49.62,54.9
349,M,12,0.52,5.9,26.02,49.5,54.55
349,M,13,0.33,5.68,25.3,47.85,53.05
349,M,14,0.33,5.75,27.45,50.4,55.92
349,M,15,0.32,5.63,27.98,52.45,57.75
349,M,16,9.3,,,,
161,M,1,0.32,5.53,25.52,46.72,51.5
161,M,2,0.38,5.72,26.23,47.88,52.58
161,M,3,0.45,5.65,25.4,46.5,51.28
161,M,4,0.47,5.47,24.87,45.25,50.33
161,M,5,0.48,5.75,25.07,46.1,51.02
161,M,6,0.45,5.53,24.82,46.3,51.42
161,M,7,0.47,5.85,25.47,47.48,52.73
161,M,8,0.38,5.37,25.55,46.93,51.95
161,M,9,0.42,5.62,25.27,47.07,52.32
161,M,10,0.45,5.82,26.28,47.53,52.73
161,M,11,0.4,5.98,25.63,46.75,51.65
161,M,12,0.37,5.35,24.52,,50.35
161,M,13,0.32,5.1,23.48,45.33,50.6
161,M,14,0.28,5.75,27.07,49.37,54.6
161,M,15,0.3,5.67,28.03,52.47,57.77
161,M,16,8.87,,,,
111,M,1,0.22,4.75,22.1,40.87,45.23
111,M,2,0.42,5.18,22.72,42.02,46.48
111,M,3,0.65,5.27,22.7,42.15,46.75
111,M,4,0.53,41.63,22.08,,46.45
111,M,5,0.63,5.28,23.27,43.43,48.12
111,M,6,0.52,4.93,23.02,43.4,48.32
111,M,7,0.63,5.52,24.15,45.37,50.23
111,M,8,0.58,5.48,24.23,45.42,50.32
111,M,9,0.5,5.32,24.15,45.63,50.57
111,M,10,0.52,5.55,24.47,45.68,50.83
111,M,11,0.52,5.73,25.25,47.23,52.37
111,M,12,0.42,5.48,25.28,47.27,52.68
111,M,13,0.23,5.65,26.3,49.52,55.03
111,M,14,0.37,5.85,26.83,50.22,55.65
111,M,15,0.32,6.1,28.13,52.52,57.77
111,M,16,9.97,,,,
456,M,1,0.05,4.57,24.32,47.95,53.02
456,M,2,0.58,5.95,26.3,48.42,53.12
456,M,3,0.3,5.2,25.73,49.13,54.5
456,M,4,0.17,4.78,26.35,50.45,54.23
456,M,5,0.18,6,26.95,50.95,55.6
456,M,6,0.1,4.92,27.75,51.52,56.53
456,M,7,0.17,5.55,27.27,50.75,55.72
456,M,8,0.18,5.22,25.05,47.75,53.05
456,M,9,0.12,5.22,27.35,50.3,54.87
456,M,10,0.17,4.87,26.33,48.62,53.17
456,M,11,0.22,5.98,27.38,50.2,54.97
456,M,12,0.17,6.07,28.28,52.37,57.03
456,M,13,0.02,4.23,26.38,50.88,56.27
456,M,14,0.02,5.57,28.67,52.73,57.92
456,M,15,0.03,4.55,27.68,52.63,57.92
456,M,16,3.38,43.97,,,
386,M,1,0.83,5.77,25.35,47.55,52.97
386,M,2,0.85,6.35,27.22,47.38,51.87
386,M,3,0.77,5.5,25.63,46.07,50.03
386,M,4,0.75,5.57,21.15,37.85,41.77
386,M,5,0.82,5.67,25.68,45.15,49.38
386,M,6,0.73,5.47,23.73,42.6,46.87
386,M,7,0.6,5.28,24.7,45.27,49.25
386,M,8,0.63,5.25,24.12,,52.23
386,M,9,0.55,4.78,21.42,40.57,44.37
386,M,10,0.47,5.27,24.38,46.98,50.78
386,M,11,0.6,5.55,23.72,43.75,48
386,M,12,0.57,5.67,26.42,46.73,51.82
386,M,13,0.47,5.18,23.57,46.87,53.98
386,M,14,0.32,5.9,30.97,54.9,58.98
386,M,15,0.08,4.83,27.38,53.18,58.22
428,F,1,0.02,4.67,24.47,46.98,52.78
428,F,2,0,5.17,25.5,48.03,52.92
428,F,3,0.12,5.43,26.3,48.12,53.13
428,F,4,0.08,5.07,25.55,49.98,54.65
428,F,5,0.1,4.92,23.35,43.58,47.98
428,F,6,0.25,4.98,23.83,45.28,50.83
428,F,7,0.08,4.88,27.73,48.88,53.45
428,F,8,0.15,5.03,24.68,46.18,51.08
428,F,9,0.2,5.22,24.35,45.43,50.07
428,F,10,0.07,5.07,24.82,46.18,51.25
428,F,11,0.22,5.08,24.57,46.22,50.75
428,F,12,0.2,4.97,23.6,43.55,48.17
428,F,13,0.17,5.37,26.25,48.02,52.87
428,F,14,0.08,5.33,26.77,50.68,55.68
428,F,15,0.15,5.45,27.47,53.15,58.3
428,F,16,0.1,5.05,,,
204,F,1,0.07,5.38,23.77,48.43,52
204,F,2,0.68,5.85,24.38,48.15,52
204,F,3,0.38,5.57,23.98,48.13,52.27
204,F,4,0.5,5.45,25.2,47.17,52.6
204,F,5,0.47,5.57,25.15,47.8,53.42
204,F,6,0.67,5.77,25.88,48.55,53.57
204,F,7,0.55,5.5,26.25,49.17,54.68
204,F,8,0.43,5.73,26.7,49.2,54.63
204,F,9,0.37,5.52,26.72,49.75,55.07
204,F,10,0.55,5.8,27.07,50.02,55.28
204,F,11,0.52,5.85,26.98,50.53,55.9
204,F,12,0.43,5.78,27.85,51.27,56.4
204,F,13,0.33,5.72,27.95,51.08,56.4
204,F,14,0.12,5.47,27.77,51.78,57.35
204,F,15,0.25,5.55,27.82,53.22,58.65
204,F,16,5.4,,,,
294,M,1,0.3,5.25,23.83,42.82,47.42
294,M,2,0.35,5.3,23.5,43.72,49.23
294,M,3,0.35,5.27,23.55,43.83,48.43
294,M,4,0.33,5.23,23.92,44.38,48.93
294,M,5,0.4,5.3,23.92,44.18,48.62
294,M,6,0.38,5.25,23.62,43.77,49.37
294,M,7,0.3,5.07,23.1,43.03,47.55
294,M,8,0.43,5.33,23.73,44.13,48.68
294,M,9,0.32,5.17,24.1,44.97,49.78
294,M,10,0.38,5.45,24.6,45.28,50.02
294,M,11,0.4,5.62,25.08,46.35,51.17
294,M,12,0.45,5.82,25.52,46.77,51.52
294,M,13,0.35,5.68,25.28,47.03,52.97
294,M,14,0.22,5.28,24.45,45.88,50.7
294,M,15,0.33,5.95,28.98,54.25,58.73
408,F,1,0.3,5.23,23.82,42.83,47.42
408,F,2,0.35,5.3,23.5,43.73,48.27
408,F,3,0.35,5.27,23.53,43.83,50.93
408,F,4,0.33,5.25,23.93,44.4,48.95
408,F,5,0.38,5.3,23.93,44.2,48.62
408,F,6,0.38,5.27,23.62,45.3,49.45
408,F,7,0.3,5.07,23.1,43.02,47.55
408,F,8,0.43,5.35,23.75,44.17,48.68
408,F,9,0.33,5.18,24.12,44.98,52.27
408,F,10,0.42,5.47,24.6,45.33,50.02
408,F,11,0.38,5.65,25.12,45.77,52.35
408,F,12,0.47,5.83,25.53,46.8,51.53
408,F,13,0.37,47.03,25.28,,51.8
408,F,14,0.22,5.3,24.45,45.9,50.72
408,F,15,0.37,5.97,29,54.25,58.75
5,M,1,0.55,5.33,21.92,40.28,44.58
5,M,2,0.17,4.55,22.35,41.52,45.83
5,M,3,0.38,4.72,22.42,42.13,46.47
5,M,4,0.07,4.28,21.58,40.67,44.98
5,M,5,0.13,4.38,22.93,41.67,45.88
5,M,6,0.28,4.72,21.2,39.18,43.32
5,M,7,0.18,4.67,21.67,40.12,44.42
5,M,8,0.28,4.78,22.82,40.65,44.48
5,M,9,0.3,4.58,21,39.42,43.62
5,M,10,0.32,4.77,22.95,41.6,46.07
5,M,11,0.48,5.2,22.23,41.02,45.32
5,M,12,0.53,5.4,22.15,40.75,45
5,M,13,0.37,4.82,20.5,38.07,42.33
5,M,14,0.38,5.4,23.82,44.45,49.3
374,F,1,0.2,4.63,22.05,43.48,47.78
374,F,2,0.18,5.18,24.17,45.02,49.92
374,F,3,0.35,4.97,22.83,44.43,49.5
374,F,4,0.45,5.15,22.9,,47.8
374,F,5,0.28,4.78,22.4,42.33,50.27
374,F,6,0.2,4.67,22.33,42.2,47.75
374,F,7,0.33,4.93,22.5,43.05,48.38
374,F,8,0.22,4.7,22.68,43.5,48.48
374,F,9,0.23,4.72,22.78,42.17,46.58
374,F,10,0.22,4.78,22.73,43.15,47.88
374,F,11,0.23,5.07,24.25,44.92,49.5
374,F,12,0.38,5.55,23.83,46.07,51.27
374,F,13,0.27,5.25,23.85,45.92,50.75
374,F,14,0.17,5.15,24.4,46.83,53.48
264,M,1,0.23,5.52,26.52,50.62,55.92
264,M,2,0.3,6.12,26.22,50.52,55.68
264,M,3,0.47,5.8,25.88,48.6,53.72
264,M,4,0.33,5.6,26.25,49.83,54.92
264,M,5,0.35,6,26.15,48.08,53.28
264,M,6,0.22,5.57,26.67,49.7,54.58
264,M,7,0.28,6.2,27.7,51.13,56.83
264,M,8,0.25,7.65,27.82,50,55.17
264,M,9,0.13,7.5,26.93,50.42,54.9
264,M,10,0.18,5.17,23.73,44.27,48.83
264,M,11,0.25,6.05,27.33,50.88,55.57
264,M,12,0.23,5.58,26.82,48.02,53.32
264,M,13,0.13,6.97,29.15,50.55,56.47
264,M,14,0.2,7.9,30.75,51.13,56.12
264,M,15,0.25,9.6,48.98,,
384,M,1,0.43,6,25.15,46.1,50.97
384,M,2,0.32,6.07,25.28,46.43,51.47
384,M,3,0.68,5.67,24.58,45.13,50.02
384,M,4,0.58,5.4,24.78,45.12,49.62
384,M,5,0.58,5.3,23.33,43.97,48.93
384,M,6,0.53,5.25,23.93,45.35,49.95
384,M,7,0.43,4.87,22.65,43.38,48.15
384,M,8,0.48,5.23,24.03,45.35,50.48
384,M,9,0.48,5.32,25.28,46.43,51.72
384,M,10,0.52,5.85,25.53,46.57,51.33
384,M,11,0.37,5.48,25.43,47.35,52.22
384,M,12,0.52,5.65,25.57,48.05,53.18
384,M,13,0.45,5.47,25.18,50.88,56.12
384,M,14,0.1,5.55,32.07,54.85,59.08
384,M,15,1,,,,
104,F,1,0.17,4.67,21.15,40.25,44.5
104,F,2,0.17,5.07,22.17,40.13,44.95
104,F,3,0.2,4.67,20.92,38.8,43.58
104,F,4,0.13,4.75,21.33,39.63,44.02
104,F,5,0.18,4.63,20.92,40.2,44.63
104,F,6,0.28,4.92,21.77,40.43,44.65
104,F,7,0.37,40.55,21.78,,45.17
104,F,8,0.4,5.3,22.73,42.77,47.43
104,F,9,0.27,5.22,23.93,43.95,48.8
104,F,10,0.27,5.1,23.45,43.22,47.52
104,F,11,0.3,5.17,22.53,41.15,45.4
104,F,12,0.3,4.93,21.48,39.53,43.95
104,F,13,0.12,4.67,21.6,41.58,46
141,M,1,0.12,4.33,19.85,37.43,41.63
141,M,2,0.28,5.03,21.32,38.95,44.35
141,M,3,0.33,4.7,20.6,37.82,41.85
141,M,4,0.3,4.58,20.13,37.2,42.48
141,M,5,0.33,4.7,20.5,37.75,41.75
141,M,6,0.18,4.35,19.87,37.02,42.55
141,M,7,0.3,4.72,20.52,38.28,42.4
141,M,8,0.35,4.73,21.1,38.78,42.95
141,M,9,0.27,4.65,20.85,38.57,44.2
141,M,10,0.25,4.73,21.18,39.3,43.6
141,M,11,0.3,5.05,22.1,41.02,45.27
141,M,12,0.3,4.88,21.52,39.78,44.13
141,M,13,0.23,4.87,21.82,41.47,46.28
164,M,1,0.25,4.92,23.4,45.1,49.55
164,M,2,0.45,5.4,23.77,44.98,50.25
164,M,3,0.4,5.18,24.88,45.28,50.75
164,M,4,0.32,5.1,23.4,45.28,50.78
164,M,5,0.42,5.05,23.43,44.83,50.75
164,M,6,0.33,5.18,23.97,44.98,51.1
164,M,7,0.38,5.25,24.42,45.88,51.83
164,M,8,0.3,5.03,24.4,45.13,51.15
164,M,9,0.22,4.9,22.73,42.65,48.5
164,M,10,0.25,5.03,23.33,44.97,50.88
164,M,11,0.32,5.37,24.1,44.97,51.13
164,M,12,0.35,5.32,23.95,45.6,51.8
164,M,13,0.25,5.2,23.58,44.32,49.77
481,M,1,0.37,5.25,23.95,43.22,47.52
481,M,2,0.28,4.95,21.6,39.75,44.07
481,M,3,0.72,5.77,23.15,41.22,45.23
481,M,4,0.73,5.38,22.4,39.67,45.58
481,M,5,0.75,5.38,22.7,40.72,46.38
481,M,6,0.6,5.1,23.03,42.3,50.3
481,M,7,0.85,5.52,22.42,40.93,46.58
481,M,8,0.87,5.43,22.98,42.98,48.47
481,M,9,0.68,5.42,24.73,44.45,48.75
481,M,10,1.05,5.33,22.38,40.07,44.42
481,M,11,0.6,5.98,24.38,47,51.4
481,M,12,0.58,5.68,24.2,44.93,49.33
481,M,13,0.43,6.12,24.6,46.2,50.78
481,M,14,1.32,,,,
288,M,1,0.28,41.33,22.75,,46.5
288,M,2,0.58,5.62,24.1,43.03,48.78
288,M,3,0.15,39.7,21.12,,44.63
288,M,4,0.22,4.58,23.48,41.95,47.2
288,M,5,0.23,4.7,21.07,39.55,44.77
288,M,6,0.12,4.45,20.78,39.22,44.43
288,M,7,0.23,4.73,21.93,41.27,45.6
288,M,8,0.25,4.87,21.45,40.27,45.32
288,M,9,0.2,4.77,21.37,40.5,45.82
288,M,10,0.18,4.9,21.88,41.65,46.13
288,M,11,0.2,4.97,22.73,43.43,48.2
288,M,12,0.22,5.02,22.7,43.3,48.25
288,M,13,0.15,5.18,24.22,46.9,52.27
288,M,14,4.25,,,,
41,M,1,0.07,4.5,21.8,40.95,45.42
41,M,2,0.12,4.73,22.68,41.85,45.3
41,M,3,0.07,4.33,20.28,37.68,41.85
41,M,4,0.13,4.48,21.93,40.65,45
41,M,5,0.18,4.47,20.47,41.05,45.45
41,M,6,0.1,4.47,21.62,42.88,47.3
41,M,7,0.13,4.47,21.22,40,44.38
41,M,8,0.12,4.43,21.48,43,47.42
41,M,9,0.15,4.7,22.8,43.65,48.07
41,M,10,0.13,4.63,21.85,40.82,45.3
41,M,11,0.12,4.65,22.23,43.18,47.92
41,M,12,0.13,4.65,21.97,41.43,45.97
41,M,13,0.07,4.68,24.23,47.72,52.9
41,M,14,0.42,,,,
77,M,1,0.65,5.58,24.37,45,49.28
77,M,2,0.77,5.52,22.93,40.15,44.07
77,M,3,0.8,5.37,22.52,40.43,44.25
77,M,4,0.72,5.38,21.37,38.23,43.85
77,M,5,0.73,5.35,21.13,38.28,42.88
77,M,6,0.68,5.48,22.38,39.63,43.25
77,M,7,0.58,4.68,20.25,38.42,42.38
77,M,8,0.6,4.93,21.25,39.85,44.13
77,M,9,0.52,4.93,20.58,39.25,43.2
77,M,10,0.63,5.17,21.98,40.25,44.73
77,M,11,0.65,4.45,19.98,39.8,44.75
77,M,12,0.55,5.3,21.75,41.32,46.65
77,M,13,0.37,4.83,21.15,49.37,53.2
77,M,14,0.23,8.38,38.7,,
224,M,1,0.15,4.3,22.4,42.88,49.5
224,M,2,0.43,5.02,23.58,44.22,50.53
224,M,3,0.07,3.83,23.52,43.33,49.45
224,M,4,0.3,4.45,21.63,41.82,48.08
224,M,5,0.07,3.73,21.25,41.97,48.38
224,M,6,0.1,3.9,21.67,41.93,48.33
224,M,7,0.18,4.07,22.02,42.6,48.65
224,M,8,0.08,3.73,21.75,42.08,48.08
224,M,9,0.12,4.08,22.62,44.25,48.62
224,M,10,0.05,3.93,22.25,42.57,47.82
224,M,11,0.08,4.28,23.02,43.72,47.97
224,M,12,0.17,4.35,23.7,43.8,48.17
224,M,13,0.13,4.97,23.95,46.77,53.8
405,M,1,0.68,5.9,24.75,45.68,51.3
405,M,2,0.75,5.8,25.33,46.67,51.57
405,M,3,0.57,5.52,24.53,45.28,51.3
405,M,4,0.67,5.52,25.52,47.12,51.9
405,M,5,0.53,4.88,22.45,41.32,46.13
405,M,6,0.7,5.67,24.68,43.2,49.68
405,M,7,0.57,4.9,22.47,44.93,48.87
405,M,8,0.5,5.05,21.1,42.32,46.32
405,M,9,0.4,4.55,19.85,37.57,42.23
405,M,10,0.42,4.15,17.92,35.2,39.17
405,M,11,0.38,4.8,21.5,45.67,49.95
405,M,12,0.52,5.13,22.65,42.03,46.38
405,M,13,0.47,5.57,26.77,51.13,55.9
312,M,1,0.7,5.92,25.77,48.03,53.37
312,M,2,0.57,5.57,26.35,47.78,52.72
312,M,3,0.88,5.88,25.5,47.4,52.27
312,M,4,0.5,5.37,25.5,47.17,51.9
312,M,5,0.77,5.3,24.48,46,51.22
312,M,6,0.67,5.37,24.42,47.83,53.22
312,M,7,0.55,5.42,25.12,47.7,53.05
312,M,8,0.7,5.58,23.92,45.62,51.02
312,M,9,0.48,5.02,23.95,45.65,50.82
312,M,10,0.55,5.47,25.67,48.72,54.27
312,M,11,0.6,5.87,26.15,48.15,54.22
312,M,12,0.58,5.92,27.23,50.57,55.58
312,M,13,0.52,5.62,24.57,49.57,55.92
312,M,14,0.4,6.88,29.37,54.53,
85,M,1,0.02,43.78,23.97,,50
85,M,2,0.68,43.37,23.72,,47.67
85,M,3,0.63,42.18,22.97,,46.45
85,M,4,0.55,43.12,23.42,,47.53
85,M,5,0.45,41.18,21.75,,45.62
85,M,6,0.4,42.22,22.28,,46.95
85,M,7,0.35,43.22,23.05,,47.68
85,M,8,0.45,43.87,23.12,,48.5
85,M,9,0.33,44.15,23.4,,49.02
85,M,10,0.4,45.8,24.42,,50.97
85,M,11,0.32,44.67,23.48,,49.48
85,M,12,0.55,46.95,24.3,,52.3
85,M,13,0.38,50.95,27.5,,56.57
334,M,1,0.8,5.8,24.05,42.87,47.12
334,M,2,0.52,5.32,22.15,40.1,44.28
334,M,3,0.58,5.13,21.83,40.08,44.13
334,M,4,0.28,4.57,20.62,38.17,42.17
334,M,5,0.42,4.9,21.18,39.17,42.93
334,M,6,0.37,4.8,21.27,40.17,44.43
334,M,7,0.33,4.68,20.13,37.45,41.62
334,M,8,0.25,4.45,19.53,36.33,40.1
334,M,9,0.27,4.6,21.15,38.98,42.92
334,M,10,0.33,4.9,21.43,40.6,45.08
334,M,11,0.43,5.3,22.42,41.68,45.42
334,M,12,0.37,5.05,23.63,43.9,48.9
334,M,13,0.33,6.17,29.5,53.53,56.83
334,M,14,0.45,7.83,,,
178,F,1,0.3,5.55,25.48,46.72,51.5
178,F,2,0.38,5.7,26.25,47.23,52.15
178,F,3,0.47,5.63,25.48,46.48,51.43
178,F,4,0.52,5.5,25.12,46.55,51.32
178,F,5,0.5,5.65,25.03,46.83,51.6
178,F,6,0.4,5.42,24.73,46.32,51.55
178,F,7,0.47,5.82,25.27,47.7,53.15
178,F,8,0.43,5.55,25.55,47.47,52.52
178,F,9,0.45,5.55,25.52,47.38,52.45
178,F,10,0.43,5.75,26.28,47.27,52.33
178,F,11,0.45,5.92,26.5,49.77,54.87
